"","LoanStart","LoanEnd","PlayerNamesChels","Age","PlayerLoanClub","clubCountry","PlayerAppearences"
"1","01/09/2014","31/12/2014","Islam Feruz","18","OFI Crete","Greece",1
"2","16/01/2015","27/02/2015","Islam Feruz","19","Blackpool","England",2
"3","01/08/2014","14/11/2014","John Swift","19","Rotherham","England",3
"4","03/01/2015","10/05/2015","John Swift","19","Swindon Town","England",18
"5","06/08/2014","08/01/2015","Joao Rodríguez","18","SC Bastia","France",5
"6","02/02/2015","30/06/2015","Joao Rodríguez","18","Vitória Setúbal","Portugal",0
"7","26/11/2014","23/04/2015","Alex Davey","20","Scunthorpe Utd.","England",13
"8","03/01/2015","18/02/2015","Alex Kiwomya","18","Barnsley FC","England",5
