"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"1","06/01/2011","31/05/2011","Ben Gordon","19","Scunthorpe Utd.","England",14,"300 Th. €  "," ","Chelsea"
"2","05/08/2010","03/01/2011","Ben Gordon","19","Kilmarnock FC","Scotland",18,"50 Th. €  "," ","Chelsea"
"3","02/08/2010","02/09/2010","Danny Philliskirk","19","Oxford United","England",1,"-  "," ","Chelsea"
"4","15/11/2010","15/12/2010","Adam Coombes","19","Yeovil Town","England",3,"-  "," ","Chelsea"
"5","11/01/2011","30/06/2011","Danny Philliskirk","19","Sheffield Utd.","England",3,"-  "," ","Chelsea"
"6","25/03/2011","01/05/2011","Sam Walker","19","Barnet","England",7,"-  "," ","Chelsea"
