"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"1","31/08/2016","22/01/2017","Lazar Markovic","22","Sporting CP","Portugal",6,"14,00 Mill. €  "," ","Liverpool"
"2","23/01/2017","31/05/2017","Lazar Markovic","22","Hull City","England",12,"10,00 Mill. €  "," ","Liverpool"
"3","31/01/2017","31/05/2017","Mamadou Sakho","26","Crystal Palace","England",8,"10,00 Mill. €  "," ","Liverpool"
"4","05/08/2016","31/05/2017","Jon Flanagan","23","Burnley","England",6,"3,50 Mill. €  "," ","Liverpool"
"5","31/08/2016","30/06/2017","Andre Wisdom","23","RB Salzburg","Austria",16,"2,75 Mill. €  "," ","Liverpool"
"6","11/07/2016","31/05/2017","Danny Ward","23","Huddersfield","England",43,"1,50 Mill. €  "," ","Liverpool"
"7","20/07/2016","22/11/2016","Ádám Bogdán","28","Wigan","England",17,"1,50 Mill. €  "," ","Liverpool"
"8","05/08/2016","30/06/2017","Allan","19","Hertha BSC","Germany",15,"1,50 Mill. €  "," ","Liverpool"
"9","26/07/2016","31/05/2017","Ryan Kent","19","Barnsley FC","England",44,"500 Th. €  "," ","Liverpool"
"10","06/01/2017","30/06/2017","Pedro Chirivella","19","Go Ahead Eagles","Netherlands",17,"500 Th. €  "," ","Liverpool"
"11","26/08/2016","30/06/2017","Taiwo Awoniyi","19","NEC Nijmegen","Netherlands",18,"400 Th. €  "," ","Liverpool"
"12","06/02/2017","31/12/2017","Brooks Lennon","19","Salt Lake","United States",25,"400 Th. €  "," ","Liverpool"
"13","27/01/2017","31/05/2017","Cameron Brannagan","20","Fleetwood","England",13,"250 Th. €  "," ","Liverpool"
"14","10/07/2016","31/05/2017","Ryan Fulton","20","Chesterfield FC","England",26,"100 Th. €  "," ","Liverpool"
"15","06/08/2016","31/05/2017","Lloyd Jones","20","Swindon Town","England",24,"100 Th. €  "," ","Liverpool"
"16","25/08/2016","11/01/2017","Sam Hart","19","Port Vale","England",11,"100 Th. €  "," ","Liverpool"
"17","30/07/2016","23/11/2016","Jack Dunn","21","Morecambe FC","England",13,"75 Th. €  "," ","Liverpool"
"18","31/01/2017","30/06/2017","Jack Dunn","22","Tranmere Rovers","England",5,"75 Th. €  "," ","Liverpool"
