"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"1","13/07/2012","03/01/2013","John Cofie","19","Sheffield Utd.","England",16,"-  "," ","Manchester United"
"2","17/07/2012","14/09/2012","Sean McGinty","18","Oxford United","England",0,"-  "," ","Manchester United"
"3","28/08/2012","31/12/2012","Gyliano van Velzen","18","Royal Antwerp","Belgium",12,"-  "," ","Manchester United"
"4","05/11/2012","07/01/2013","Robbie Brady","20","Hull City","England",32,"-  "," ","Manchester United"
"5","06/11/2012","05/01/2013","Sean McGinty","19","Carlisle United","England",1,"-  "," ","Manchester United"
"6","09/01/2013","31/05/2013","Scott Wootton","21","Peterborough","England",2,"-  "," ","Manchester United"
"7","25/01/2013","06/03/2013","Luke McCullough","18","Cheltenham Town","England",1,"-  "," ","Manchester United"
"8","08/02/2013","11/03/2013","John Cofie","20","Notts County","England",7,"-  "," ","Manchester United"
"9","28/03/2013","31/05/2013","Sean McGinty","19","Tranmere Rovers","England",3,"-  "," ","Manchester United"
