"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"1","01/08/2009","30/06/2010","Mikel San José","20","Athletic","Spain",25,"3,40 Mill. €  "," ","Liverpool"
"2","01/01/2010","30/06/2010","Vincent Weijl","19","Helmond Sport","Netherlands",9,"100 Th. €  "," ","Liverpool"
"3","27/11/2009","31/05/2010","Dean Bouzanis","19","Accrington St.","England",14,"50 Th. €  "," ","Liverpool"
