"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"1","02/01/2006","30/06/2010","Emmanuel Sarki","18","KVC Westerlo","Belgium",7,"400 Th. €  "," ","Chelsea"
"2","27/01/2006","31/05/2006","Filipe Morais","20","MK Dons","England",13,"100 Th. €  "," ","Chelsea"
"3","01/02/2006","01/03/2006","Yves Makabu-Makalambay","20","Watford","England",0,"75 Th. €  "," ","Chelsea"
"4","13/01/2006","16/02/2006","Anthony Grant","18","Oldham Athletic","England",2,"50 Th. €  "," ","Chelsea"
"5","01/03/2006","01/05/2006","Danny Hollands","20","Torquay United","England",10,"-  "," ","Chelsea"
