"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"1","01/09/2004","01/05/2005","Luke Steele","19","Coventry","England",32,"1,50 Mill. €  "," ","Manchester United"
"2","01/01/2005","31/12/2006","Fangzhuo Dong","19","Royal Antwerp","Belgium",0,"1,00 Mill. €  "," ","Manchester United"
"3","29/01/2005","31/05/2005","Kieran Richardson","20","West Brom","England",11,"500 Th. €  "," ","Manchester United"
"4","01/01/2005","01/05/2005","Chris Eagles","19","Watford","England",13,"500 Th. €  "," ","Manchester United"
"5","01/08/2004","30/06/2005","Michael Stewart","23","Heart of Midl.","Scotland",0,"350 Th. €  "," ","Manchester United"
"6","01/08/2004","01/05/2005","Eddie Johnson","19","Coventry","England",26,"250 Th. €  "," ","Manchester United"
"7","01/12/2004","01/05/2005","Paul Tierney","22","Bradford","England",16,"150 Th. €  "," ","Manchester United"
"8","01/12/2004","31/12/2004","Colin Heath","20","Cambridge Utd.","England",6,"50 Th. €  "," ","Manchester United"
"9","01/10/2004","01/12/2004","David Fox","20","Shrewsbury","England",4,"400 Th. €  "," ","Manchester United"
"10","01/07/2002","30/06/2005","Arthur Gomez","18","Royal Antwerp","Belgium",0,"250 Th. €  "," ","Manchester United"
"11","01/01/2005","30/06/2005","Mads Timm","20","FK Lyn","Norway",1,"200 Th. €  "," ","Manchester United"
"12","23/12/2004","01/02/2005","Paul McShane","18","Walsall","England",4,"100 Th. €  "," ","Manchester United"
"13","01/01/2005","30/06/2005","Kenny Cooper Jr.","20","Coimbra","Portugal",10,"75 Th. €  "," ","Manchester United"
