"","LoanStart","LoanEnd","PlayerNames","Age","PlayerLoanClub","clubCountry","PlayerAppearences","MarketValue","MarketFluctuation","club"
"1","01/03/2009","30/06/2009","Morten Nielsen","19","Landskrona","Sweden",9,"400 Th. €  "," ","Chelsea"
"2","01/01/2009","30/06/2009","Sergio Tejera","18","RCD Mallorca B ","Spain",0,"250 Th. €  "," ","Chelsea"
"3","01/02/2009","01/03/2009","Fábio Ferreira","19","Oldham Athletic","England",1,"100 Th. €  "," ","Chelsea"
"4","27/11/2008","27/01/2009","Liam Bridcutt","19","Watford","England",6,"50 Th. €  "," ","Chelsea"
"5","04/08/2008","31/05/2009","Shaun Cummings","19","MK Dons","England",32,"-  "," ","Chelsea"
